Name,Price,Reviews,Size,Category,Rating
"Natrol, Biotin, Maximum Strength, Strawberry, 10,000 mcg, 60 Tablets",12.43,3355.0,,supplements,4.7
"Solaray, L-Lysine Monolaurin 1:1 Ratio, 60 VegCaps",11.4,1585.0,,supplements,4.9
"EVLution Nutrition, LeanMode, 150 Veggie Capsules",35.0,4275.0,,supplements,4.2
"Doctor's Best, Collagen Types 1 and 3 with Peptan and Vitamin C, 1,000 mg, 180 Tablets",21.78,6976.0,0.0,supplements,4.6
"Life Extension, Vitamin D3, 125 mcg (5,000 IU), 60 Softgels",11.67,3523.0,,supplements,4.9
"Now Foods, MK-7 Vitamin K-2 , 100 mcg, 120 Veg Capsules",35.09,6595.0,,supplements,4.9
"Doctor's Best, Fully Active B12, 1,500 mcg, 60 Veggie Caps",7.86,5006.0,,supplements,4.7
"Doctor's Best, Glucosamine Chondroitin MSM + Hyaluronic Acid, 150 Veggie Caps",37.49,4034.0,,supplements,4.8
"Carlson Labs, Kid's Norwegian, The Very Finest Fish Oil, Natural Lemon, 800 mg, 6.7 fl oz (200 ml)",32.98,8051.0,0.8,supplements,4.9
"Solgar, Ester-C Plus, Vitamin C,  500 mg, 100 Vegetable Capsules",19.81,9551.0,0.5,supplements,4.9
"California Gold Nutrition, L-Theanine, AlphaWave, Supports Relaxation, 100 mg, 30 Veggie Capsules",6.22,6058.0,0.1,supplements,4.5
"NutriBiotic, Immunity, Sodium Ascorbate, 100 Vegan Capsules",15.1,5528.0,,supplements,4.9
"Thorne Research, Magnesium CitraMate, 90 Capsules",23.33,3242.0,,supplements,4.8
"Solgar, Selenium, Yeast-Free, 100 mcg, 100 Tablets",10.56,7072.0,,supplements,4.9
"Doctor's Best, Alpha-Lipoic Acid 600, 600 mg, 180 Veggie Caps",47.92,6772.0,0.6,supplements,4.7
"Solgar, Gentle Iron, 25 mg, 180 Vegetable Capsules",25.82,22053.0,0.025,supplements,4.8
"California Gold Nutrition, Gold C Powder, Vitamin C, 1,000 mg, 8.81 oz (250 g)",9.8,4939.0,0.0,supplements,4.7
"Now Foods, Acetyl-L-Carnitine, 500 mg, 100 Veg Capsules",22.15,4008.0,0.5,supplements,4.8
"Nature's Bounty, Ester-C, 1,000 mg, 120 Vegetarian Coated Tablets",26.8,6315.0,0.0,supplements,4.8
"Now Foods, Lutein & Zeaxanthin, 60 Softgels",25.85,2835.0,,supplements,4.7
"Orgain, Organic Protein Powder, Plant Based, Creamy Chocolate Fudge, 2.03 lbs (920 g)",55.63,797.0,920.0,supplements,4.4
"Sundown Naturals, Melatonin Gummies, Strawberry Flavored, 2.5 mg, 60 Gummies",12.26,633.0,0.0025,supplements,4.6
"Lake Avenue Nutrition, Astaxanthin, 10 mg, 120 Veggie Softgels",42.0,2231.0,0.01,supplements,4.6
"Now Foods, Coral Calcium, 1,000 mg, 100 Veg Capsules",16.61,383.0,0.0,supplements,4.7
"Now Foods, E-400, 268 mg , 250 Softgels",36.94,1325.0,0.268,supplements,4.7
"Zarbee's, Children's, Sleep with Melatonin Supplement, For Children 3 Years +, Natural Grape Flavor, 30 Chewable Tablets ",11.57,2430.0,,supplements,4.7
"Source Naturals, Ultra-Mag, 120 Tablets",14.08,9387.0,,supplements,4.9
"Nordic Naturals, Ultimate Omega 2X, Lemon, 60 Softgels",66.05,48.0,,supplements,4.8
"Life Extension, Super Omega-3, 240 Softgels",37.33,5452.0,,supplements,4.7
"Doctor's Best, Lutein with Lutemax 2020, 20 mg, 60 Softgels",17.43,5390.0,0.02,supplements,4.6
"Solaray, Pumpkin Seed Oil, 1,000 mg, 90 Softgels ",14.48,282.0,0.0,supplements,4.7
"Nature's Plus, Ultra Hair, For Men & Women, 120 Tablets",28.59,233.0,,supplements,4.4
"GummiKing, Fiber, 60 Gummies",13.97,849.0,,supplements,4.6
"Carlson Labs, Elite EPA Gems, 1,000 mg, 120 Soft Gels",86.99,97.0,0.0,supplements,4.8
"Universal Nutrition, Animal Pak, The Ultimate Training Pack, 44 Packs",63.09,1914.0,,supplements,4.8
"Nature's Way, Zinc Lozenges, Wild Berry Flavored, 60 Vegan Lozenges",6.05,13768.0,,supplements,4.8
"California Gold Nutrition, Buffered Gold C, Non-Acidic Vitamin C Powder, Sodium Ascorbate, 8.40 oz (238 g)",14.15,4171.0,238.0,supplements,4.8
"Naturade, Total Soy, Weight Loss Shake, Chocolate, 1.2 lbs (540 g)",26.82,8775.0,540.0,supplements,4.4
"Nature's Way, Cell Forté, IP-6 & Inositol, 240 Vegan Capsules",53.42,150.0,,supplements,4.7
"Kaged Muscle, MicroPure Whey Protein Isolate, Chocolate, 3 lbs (1.36 kg)",69.98,29.0,1360.0,supplements,4.2
"Nu U Nutrition, Organic Turmeric Curcumin & Organic Black Pepper, 365 Vegan Capsules",40.69,420.0,,supplements,4.7
"Lake Avenue Nutrition, Bee Propolis, 5:1 Extract, Equivalent to 1,000 mg, 90 Capsules",9.33,4943.0,0.0,supplements,4.6
"Nature's Bounty, Vitamin C, 500 mg, 250 Tablets",18.62,411.0,0.5,supplements,4.7
"Now Foods, Prostate Support, 180 Softgels",42.48,2464.0,,supplements,4.6
"Now Foods, L-OptiZinc, 30 mg, 100 Veg Capsules",9.22,1732.0,0.03,supplements,4.6
"Doctor's Best, PepZin GI, Zinc-L-Carnosine Complex, 120 Veggie Caps",30.51,4103.0,,supplements,4.7
"Now Foods, Saw Palmetto Berries, 550 mg, 250 Veg Capsules",23.09,2734.0,0.55,supplements,4.5
"Solgar, Chelated Iron, 100 Tablets",13.21,7217.0,,supplements,4.8
"Solgar, Vitamin B12, 500 mcg, 100 Tablets",13.21,1145.0,,supplements,4.8
"Zahler, Iron Complex, Advanced Iron Complex, 100 Capsules",19.43,1764.0,,supplements,4.8
"Now Foods, Magnesium Citrate, 180 Softgels",25.85,3124.0,,supplements,4.8
"Nature's Way, Lactase Enzyme Formula, 100 Capsules",20.16,730.0,,supplements,4.6
"Solgar, L-Proline & L-Lysine, 90 Tablets",26.42,386.0,,supplements,4.7
"Garden of Life, Dr. Formulated Brain Health, Memory & Focus for Adults 40+, 60 Vegetarian Tablets",40.19,114.0,,supplements,4.5
"Lake Avenue Nutrition, Probiotics, 10 Strain Blend, 25 Billion CFU, 60 Veggie Capsules",23.33,4090.0,,supplements,4.6
"Nature's Bounty, Gentle Iron, 28 mg, 90 Capsules",11.09,3224.0,0.028,supplements,4.7
"Solgar, Naturally Sourced Vitamin E, 67 mg (100 IU), 100 Softgels",10.56,3401.0,0.067,supplements,4.8
"Fungi Perfecti, Host Defense, Mushrooms, Turkey Tail, Immune Support, 120 Vegetarian Capsules",69.94,293.0,,supplements,4.8
"Now Foods, Probiotic-10, 50 Billion, 50 Veg Capsules",36.94,1195.0,,supplements,4.5
"Paradise Herbs, Turmeric, 60 Vegetarian Capsules",17.02,192.0,,supplements,4.6
"Life Extension, Glutathione, Cysteine & C, 100 Capsules",25.67,590.0,,supplements,4.4
"Solgar, Skin, Nails & Hair, Advanced MSM Formula, 60 Tablets",17.41,28390.0,,supplements,4.7
"Now Foods, True Balance, Multi Vitamin & Mineral, 120 Veg Capsules",25.85,252.0,,supplements,4.6
"Wobenzym N, Joint Health, 400 Enteric-Coated Tablets",154.53,2765.0,,supplements,4.5
"Natrol, Cranberry, Fast Dissolve, Cranberry Flavor, 250 mg, 120 Tablets",13.98,302.0,0.25,supplements,4.5
"Source Naturals, Coenzyme Q10, 100 mg, 60 Capsules",18.96,550.0,0.1,supplements,4.7
"Nature's Bounty, Optimal Solutions, Women's Multivitamin Gummies, Raspberry, 80 Gummies",13.3,3526.0,,supplements,4.6
"Jarrow Formulas, Sleep Optimizer, 60 Veggie Caps",23.72,592.0,,supplements,4.1
"Garden of Life, Organic, Dr. Formulated Probiotics Fitbiotic, Unflavored, 20 Packets, 0.15 oz (4.2 g) Each",53.6,91.0,4.2,supplements,4.4
"Natrol, Alpha Lipoic Acid, Time Release, 600 mg, 45 Tablets",18.65,870.0,0.6,supplements,4.3
"Thorne Research, Super EPA, EPA & DHA, 90 Gelcaps",57.55,93.0,,supplements,4.7
"Oslomega, Kids Omega-3 Fish Oil, Natural Strawberry Flavor, 60 Fish Gelatin Softgels",15.56,10703.0,,supplements,4.8
"Ener-C, Vitamin C, Multivitamin Drink Mix, Raspberry, 30 Packets, 9.8 oz (278.4 g)",20.04,324.0,278.4,supplements,4.7
"RSP Nutrition, Prime-T, Testosterone Booster, 120 Tablets",39.8,776.0,,supplements,4.4
"Dr. Mercola, Fermented Black Garlic, 60 Capsules",29.93,336.0,,supplements,4.7
"Lake Avenue Nutrition, Nattokinase, Proteolytic Enzyme, 2,000 FUs, 30 Veggie Capsules",4.48,5542.0,,supplements,4.8
"Innate Response Formulas, Iron Response, 90 Tablets",54.38,56.0,,supplements,4.5
"21st Century, Resveratrol Red Wine Extract, 90 Capsules",9.22,927.0,,supplements,4.7
"Solaray, Magnesium Glycinate, 100 mg, 120 VegCaps",18.42,9741.0,0.1,supplements,4.8
"Now Foods, E-1000 with Mixed Tocopherols, 670 mg (1,000 IU), 100 Softgels",40.63,171.0,0.67,supplements,4.7
"Natural Factors, CranRich, Super Strength, Cranberry Concentrate, 500 mg, 90 Capsules",13.1,5815.0,0.5,supplements,4.7
"Doctor's Best, Glucosamine Chondroitin MSM + Hyaluronic Acid, 150 Veggie Caps",37.49,4034.0,,supplements,4.8
"Now Foods, Chitosan, 500 mg, 240 Veg Capsules",33.24,3449.0,0.5,supplements,4.5
"NATURELO, One Daily Multivitamin for Men, 120 Vegetarian Capsules",58.72,1177.0,,supplements,4.8
"Nordic Naturals, Ultimate Omega, Lemon, 1,280 mg, 120 Soft Gels",66.05,5420.0,0.28,supplements,4.8
"California Gold Nutrition, 100% Whey Protein Isolate, Dark Chocolate, 2 lbs (907 g)",38.89,4667.0,907.0,supplements,4.5
"Country Life, Maxi-Hair Plus, 5,000 mcg, 120 Vegetarian Capsules",31.76,4293.0,,supplements,4.6
"21st Century, 600+D3 Plus Minerals, 120 Tablets",5.79,427.0,,supplements,4.6
"Xtend, The Original 7G BCAA, Mango Madness, 14.8 oz (420 g)",38.87,3635.0,420.0,supplements,4.6
"L'il Critters, Immune C Plus Zinc & Vitamin D, Assorted Flavors, 60 Gummies",8.4,9573.0,,supplements,4.8
"Thompson, B Complex, Plus Rice Bran, 60 Tablets",6.21,3211.0,,supplements,4.7
"Natural Factors, Magnesium Citrate, 150 mg, 180 Capsules",16.76,9374.0,0.15,supplements,4.8
"Carlson Labs, Kid's Norwegian, The Very Finest Fish Oil, Natural Orange Flavor, 800 mg, 6.7 fl oz (200 ml)",32.98,5672.0,0.8,supplements,4.9
"Natrol, Melatonin, Extra Strength, 5 mg, 60 Tablets",12.43,2081.0,0.005,supplements,4.4
"Jarrow Formulas, Magnesium Optimizer, 200 Tablets",16.33,4243.0,,supplements,4.8
"Now Foods, Double Strength L-Theanine, 200 mg, 120 Veg Capsules",33.98,1816.0,0.2,supplements,4.6
"Natural Factors, DGL, Deglycyrrhizinated Licorice Root Extract, 90 Chewable Tablets",10.89,3354.0,,supplements,4.6
"Nature's Way, Alive! Women's Energy Complete Multivitamin, 50 Tablets",16.78,6992.0,,supplements,4.7
"Enzymedica, Digest Basic, Essential Enzyme Formula, 90 Capsules",17.47,10076.0,,supplements,4.8
"Natrol, Melatonin, Fast Dissolve, Extra Strength, Strawberry, 5 mg, 150 Tablets",20.21,1800.0,0.005,supplements,4.7
"California Gold Nutrition, Selenium, Yeast-Free, 200 mcg, 180 Veggie Capsules",18.67,2820.0,,supplements,4.8
"Doctor's Best, CoQ10 100 mg, PQQ 20 mg, 60 Veggie Caps",52.89,1718.0,0.1,supplements,4.8
"Now Foods, Magnesium Malate, 1,000 mg, 180 Tablets",18.46,2021.0,0.0,supplements,4.7
"Now Foods, 5-HTP, 100 mg, 60 Veg Capsules",15.7,11973.0,0.1,supplements,4.6
"Natural Factors, WomenSense, EstroSense, Hormone Balancing, 120 Vegetarian Capsules",46.59,4029.0,,supplements,4.7
"Now Foods, B-50, 250 Veg Capsules",33.24,7085.0,,supplements,4.7
"Now Foods, Brewer's Yeast, 200 Tablets",11.06,3629.0,,supplements,4.4
"21st Century, Healthy Eyes, Lutein and Antioxidants, 60 Tablets",5.79,2271.0,,supplements,4.5
"Neocell, Super Collagen Peptides, Unflavored, 7 oz (200 g)",23.12,7325.0,200.0,supplements,4.4
"Six Star, Elite Series, Testosterone Booster, 60 Caplets",16.18,2240.0,,supplements,4.3
"Jarrow Formulas, Inositol, 750 mg, 100 Veggie Caps",19.34,4219.0,0.75,supplements,4.8
"Nature's Bounty, Super B-Complex with Folic Acid Plus Vitamin C, 150 Coated Tablets",18.37,3114.0,,supplements,4.7
"Nature's Plus, Hema-Plex, 30 Sustained Release Tablets",14.45,21158.0,,supplements,4.9
"American Health, Ester-C, 500 mg, 90 Vegetarian Tablets",15.93,7677.0,0.5,supplements,4.9
"Now Foods, Maca, Raw, 750 mg, 90 Veg Capsules",16.93,6962.0,0.75,supplements,4.4
"Country Life, Maxi-Hair Plus, 5,000 mcg, 120 Vegetarian Capsules",31.76,4293.0,,supplements,4.6
"Sambucol, Black Elderberry Syrup, Original Formula, 7.8 fl oz (230 ml)",29.58,4544.0,,supplements,4.8
"Nature's Plus, Source of Life, Animal Parade, Children's Chewable Multi-Vitamin and Mineral Supplement, Natural Assorted Flavors, 180 Animal-Shaped Tablets",29.57,8783.0,,supplements,4.8
"21st Century, Mega Multi for Men, Multivitamin & Multimineral, 90 Tablets",13.86,4824.0,,supplements,4.6
"Now Foods, Natural Resveratrol, 200 mg, 120 Veg Capsules",36.94,3239.0,0.2,supplements,4.6
"Life Extension, Magnesium (Citrate), 100 mg, 100 Vegetarian Capsules",14.78,5134.0,0.1,supplements,4.8
"Vitables, Chewable Multi-Vitamins with Probiotics & Enzymes for Children, Assorted Fruit Flavors, 120 Chewable Tablets",28.0,2467.0,,supplements,4.6
"ChildLife, Essentials, Zinc Plus, Natural Mango Strawberry , 4 fl oz (118 ml)",13.63,1153.0,,supplements,4.8
"Solaray, Tongkat Ali, 400 mg, 60 VegCaps",9.77,446.0,0.4,supplements,4.5
"Doctor's Best, Digestive Enzymes, 90 Veggie Caps",34.86,5840.0,,supplements,4.5
"NutriBiotic, Nasal Spray, 1 fl oz (29.5 ml)",11.65,7819.0,,supplements,4.7
"Enzymedica, Digest Basic + Probiotics, 90 Capsules",21.06,2575.0,,supplements,4.8
"Now Foods, Molecularly Distilled Omega-3, 500 Softgels",34.18,45414.0,,supplements,4.7
"NutriBiotic, Immunity, Vitamin C + D3 & Zinc, 100 Capsules",13.98,908.0,,supplements,4.9
"Natural Factors, BioCoenzymated, B6, Pyridoxal 5'-Phosphate, 50 mg, 30 Vegetarian Capsules",7.28,1518.0,0.05,supplements,4.8
"Garden of Life, MyKind Organics, Vegan D3, Raspberry-Lemon, 50 mcg (2,000 IU), 30 Vegan Chewable Tablets",21.2,414.0,,supplements,4.7
"Nature's Plus, Source of Life, Animal Parade, Vitamin D3, Sugar Free, Natural Black Cherry, 12.5 mcg (500 IU), 90 Animal-Shaped Tablets",11.82,3512.0,,supplements,4.8
"Lake Avenue Nutrition, Serrapeptase, Proteolytic Enzyme, 120,000 SPUs, 30 Veggie Capsules",8.17,1528.0,,supplements,4.7
"NatraBio, Children's Cold & Flu Relief, 1 fl oz (30 ml)",17.1,11872.0,,supplements,4.6
"Now Foods, Double Strength Silymarin, 300 mg, 100 Veg Capsules",19.19,17209.0,0.3,supplements,4.7
"Sports Research, Vitamin D3 + K2, Plant Based, 60 Veggie Softgels",27.94,4790.0,,supplements,4.8
"Jarrow Formulas, Lactoferrin, Freeze Dried, 250 mg, 60 Capsules",53.79,2340.0,0.25,supplements,4.7
"MRM, Nutrition, Cordyceps CS-4 Strain, 60 Vegan Capsules",15.54,4048.0,,supplements,4.6
"HealthyBiom,  50 Billion CFU Probiotics, 30 Veggie Capsules",20.22,2950.0,,supplements,4.6
"California Gold Nutrition, Buffered Vitamin C Capsules, 750 mg, 60 Veggie Capsules",7.78,7277.0,0.75,supplements,4.9
"YumEarth, Organic Vitamin C Drops, Citrus Grove, 3.3 oz (93.5 g)",4.29,5613.0,93.5,supplements,4.8
"California Gold Nutrition, Kid’s Multi Vitamin Gummies, No Gelatin, Mixed Berry and Fruit Flavor, 60 Gummies",12.44,6090.0,,supplements,4.8
"MRM, Nutrition, Chromium Picolinate, 100 Vegan Capsules",7.42,6378.0,,supplements,4.7
"Now Foods, Probiotic-10 , 25 Billion, 100 Veg Capsules",36.94,6808.0,,supplements,4.6
"Now Foods, Methyl B-12, 1,000 mcg, 100 Lozenges",11.06,3078.0,,supplements,4.8
"California Gold Nutrition, Curcumin C3 Complex with BioPerine, 500 mg, 120 Veggie Capsules ",45.11,2615.0,0.5,supplements,4.7
"Solaray, Selenium, 200 mcg, 90 VegCaps",10.89,3357.0,,supplements,4.9
"Nature's Plus, Hema-Plex, 60 Fast-Acting Vegetarian Capsules",17.3,8408.0,,supplements,4.9
"21st Century, Acidophilus Probiotic Blend, 100 Capsules",9.22,14091.0,,supplements,4.6
"Solgar, Vitamin D3 (Cholecalciferol), 250 mcg (10,000 IU), 120 Softgels",22.82,11443.0,,supplements,4.9
"California Gold Nutrition, Bee Propolis 2X, Concentrated Extract, 500 mg, 240 Veggie Caps",24.89,9355.0,0.5,supplements,4.5
"Now Foods, Chlorella, 1,000 mg, 120 Tablets",22.15,3709.0,0.0,supplements,4.7
"California Gold Nutrition, Fisetin with Novusetin, 100 mg, 30 Veggie Capsules",21.78,412.0,0.1,supplements,4.5
"Now Foods, Ubiquinol, 100 mg, 120 Softgels",62.81,2672.0,0.1,supplements,4.7
"21st Century, Iron, 65 mg, 120 Tablets",5.79,3233.0,0.065,supplements,4.6
"Eidon Mineral Supplements, Ionic Minerals, Zinc, Liquid Concentrate, 2 oz (60 ml)",32.73,3454.0,,supplements,4.8
"Nature's Bounty, Hair, Skin & Nails, 60 Coated Caplets",11.7,6946.0,,supplements,4.5
"Sambucol, Sambucol, Black Elderberry, 30 Gummies",17.53,2340.0,,supplements,4.8
"Now Foods, E-400 with Mixed Tocopherols, 268 mg (400 IU), 250 Softgels",36.94,1601.0,0.268,supplements,4.7
"Doctor's Best, Hyaluronic Acid + Chondroitin Sulfate with BioCell Collagen, 60 Veggie Caps ",17.43,9233.0,,supplements,4.5
"Now Foods, Extra Strength Melatonin, 10 mg, 100 Veg Capsules",16.61,1584.0,0.01,supplements,4.6
"21st Century, Fish Oil, 1,200 mg, 90 Softgels",8.06,3100.0,0.2,supplements,4.7
"FutureBiotics, Vitamin K2 + D3 with Vitamin K2 as MK-7, 120 Capsules",27.98,1188.0,,supplements,4.8
"California Gold Nutrition, Men’s Multi Vitamin Gummies, No Gelatin, No Gluten, Mixed Berry and Fruit Flavor, 90 Gummies",11.2,2395.0,,supplements,4.7
"Carlson Labs, Wild Caught, Elite Omega-3 Gems, Natural Lemon Flavor, 800 mg, 90 + 30 Free Soft Gels",43.43,5241.0,0.8,supplements,4.9
"Zenwise Health, Daily Digestive Enzymes with Prebiotics + Probiotics, 180 Vegetarian Capsules",41.34,2360.0,,supplements,4.6
"Nordic Naturals, Nordic Omega-3 Fishies, For Ages 2+, Yummy Tutti Frutti Taste, 300 mg, 36 Fishies",29.42,3873.0,0.3,supplements,4.8
"Foods Alive, Superfood, Non-Fortified Nutritional Yeast, 6 oz (170 g)",12.85,3007.0,170.0,supplements,4.7
"Now Foods, B-50, 100 Veg Capsules",15.7,7085.0,,supplements,4.7
"Jarrow Formulas, Toco-Sorb, Mixed Tocotrienols and Vitamin E, 60 Softgels",27.67,2849.0,,supplements,4.8
"Natural Factors, Chromium GTF Chelate, 500 mcg, 90 Tablets",5.47,2808.0,,supplements,4.7
"HealthyBiom, Daily Maintenance Probiotics, 5 Billion CFUs, 30 Veggie Capsules",7.46,2609.0,,supplements,4.7
"Sambucol, Black Elderberry Syrup, For Kids, Berry Flavor, 4 fl oz (120 ml)",17.53,9819.0,,supplements,4.8
"Now Foods, C-1000 with Bioflavonoids, 100 Veg Capsules",12.0,4593.0,,supplements,4.8
"Lake Avenue Nutrition, Serrapeptase, Proteolytic Enzyme, 120,000 SPUs, 180 Veggie Capsules",28.77,1528.0,,supplements,4.7
"Now Foods, L-Lysine, 1,000 mg, 250 Tablets",25.85,8209.0,0.0,supplements,4.8
"Now Foods, L-Glutamine, 500 mg, 120 Veg Capsules",13.85,2448.0,0.5,supplements,4.7
"Nature's Way, Vitex Fruit, 400 mg, 100 Vegan Capsules",10.08,6983.0,0.4,supplements,4.5
"Life Extension, Mega EPA/DHA, 120 Softgels",23.33,3862.0,,supplements,4.8
"Now Foods, Methyl Folate, 1,000 mcg, 90 Tablets",18.46,3350.0,,supplements,4.8
"Xlear, Xylitol Saline Nasal Spray, Fast Relief, 1.5 fl oz (45 ml)",15.54,3449.0,,supplements,4.6
"Gerber, Grow Mighty, Complete Kids Multivitamin, Ages 2+,  60 Gummies",12.56,3765.0,,supplements,4.7
"Now Foods, Super Primrose, Evening Primrose Oil, 1300 mg, 120 Softgels",23.09,4187.0,1.3,supplements,4.6
"California Gold Nutrition, L-Theanine, AlphaWave, Supports Relaxation, Calm Focus, 200 mg, 60 Veggie Capsules",15.56,2985.0,0.2,supplements,4.6
"Life Extension, Vitamin D3, 25 mcg (1,000 IU), 250 Softgels",14.59,1668.0,,supplements,4.8
"21st Century, D3, 25 mcg (1,000 IU), 60 Tablets",3.11,17694.0,,supplements,4.4
"Sports Research, Collagen Peptides, Hydrolyzed Type I & III Collagen, Unflavored, 3.9 oz (110.7 g)",13.89,12234.0,110.7,supplements,4.8
"Solgar, Evening Primrose Oil, 1,300 mg,  60 Softgels ",18.97,5230.0,0.3,supplements,4.7
"Doctor's Best, Lutein with Lutemax 2020, 20 mg, 60 Softgels",17.43,5390.0,0.02,supplements,4.6
"21st Century, Vitamin C with Rose Hips, 1,000 mg, 110 Tablets",10.39,1723.0,0.0,supplements,4.8
"Jarrow Formulas, Jarro-Dophilus EPS, 5 Billion, 120 Veggie Caps",50.63,11744.0,,supplements,4.4
"Nature's Way, Alive! Women's Premium Gummies, Multiitamin, 75 Gummies",20.16,7627.0,,supplements,4.5
"Now Foods, Potassium Citrate Pure Powder, 12 oz (340 g)",12.0,2431.0,340.0,supplements,4.7
"Now Foods, EGCg, Green Tea Extract, 400 mg, 90 Veg Capsules",13.85,6212.0,0.4,supplements,4.6
"Gummiology, Adult Apple Cider Vinegar Gummies, Natural Apple Flavor, 90 Vegetarian Gummies",14.0,2800.0,,supplements,4.4
"Nordic Naturals, Daily Omega Kids, Natural Fruit Flavor, 500 mg, 30 Soft Gels",13.16,15477.0,0.5,supplements,4.8
"Country Life, Arctic-Kelp, 225 mcg, 300 Tablets",14.92,3443.0,,supplements,4.9
"Natrol, Omega-3 Fish Oil, Natural Lemon Flavor, 1,000 mg, 150 Softgels",17.1,7254.0,0.0,supplements,4.7
"Solaray, Niacin, 500 mg, 100 VegCaps",8.9,889.0,0.5,supplements,4.5
"Now Foods, Vitamin K-2, 100 mcg, 100 Veg Capsules",13.85,2460.0,,supplements,4.7
"California Gold Nutrition, LactoBif Probiotics, 100 Billion CFU, 30 Veggie Capsules",42.0,4903.0,,supplements,4.6
"Solgar, Calcium Magnesium Plus Zinc, 250 Tablets",25.82,2179.0,,supplements,4.7
"Jarrow Formulas, Glutathione Reduced, 500 mg, 120 Veggie Caps",76.5,4708.0,0.5,supplements,4.4
"Garden of Life, Vitamin Code, RAW Vitamin C, 500 mg, 120 Vegan Capsules",40.19,2858.0,0.5,supplements,4.8
"Life Extension, N-Acetyl-L-Cysteine, 600 mg, 60 Capsules",16.33,2047.0,0.6,supplements,4.8
"Natural Factors, Mixed Vitamin E, 200 IU, 90 Softgels",9.48,2479.0,,supplements,4.8
"Jarrow Formulas, Pantothenic Acid B5, 500 mg, 100 Veggie Caps",17.3,2904.0,0.5,supplements,4.4
"Irwin Naturals, Stored-Fat Belly Burner, 60 Liquid Soft-Gels",26.43,875.0,,supplements,4.0
"21st Century, One Daily, Men's Health, 100 Tablets",6.94,6957.0,,supplements,4.6
